,message,label
802042,"@SheffMHG @HWSheffield @davidluck13 'Mental health matters because we all have it and a mental illness can affect anyone. Depression, anxiety, whatever it is, none of them discriminate between who they affect' 25, Oughtibridge.",1
802043,all furries use depression as a tool to gain attention which strokes their ego even further,1
802044,More than 1 in 20 US children and teens have anxiety or depression  https://www.sciencedaily.com/releases/2018/04/180424184119.htmÂ â¦,1
802045,The evidence is clear that people that are more active have a lesser risk of developing depression.  https://twitter.com/medical_xpress/status/988915495343677445Â â¦,1
802046,for some reason my depression just hit me this morning lmaooo,1
802047,"i will never get over the fact how easy it is for people to joke about someone's depression, addiction, anxiety and suicidal thoughts simply because that person is justin bieber",1
802048,"Junk food a factor when it comes to depression, says Dubai doctor #diet http://www.arabianbusiness.com/healthcare/394994-junk-food-factor-when-it-comes-to-depression-says-dubai-doctor?utm_source=twitter&utm_medium=Social-ShareÂ â¦",1
802049,"How you're brought up and your personality may make you feel like being paranoid is a normal thing, but it may get you in to depression...",1
802050,"@BTS_twt @blueminyoongi_ Bts helped me when i went through depression (it wasn't anything serious), though i was feeling sad everyday and nothing seemed to bring my moods up. So when i stumbled upon them, i seriously started smiling and i immediately loved their songs. And army is also like a family",1
802051,Sleep differences for Depression and Anxiety - the best diagnostic tool  http://wu.to/Qym3qMÂ ,1
802052,#depression #motivation #lifting Shoulder Press!! Or Military Press!! Regardless one of ourâ¦  https://www.instagram.com/p/Bh_WIyCh01V/Â ,1
802053,"@domknight My grandpa was UK infantry in Gaza, he lowered his age and joined to feed his sons after the depression, he was 35 and said he was 25.  He spent nearly 30 yrs after never marching, never talking about it, he carried shrapnel all that time and kept his post war son out of Nam",1
802054,mulligrubs: A state of depression or low spirits #UnusualWords pic.twitter.com/bSjXROOMOq,1
802055,Makes a video with the sole purpose to belittle depression but attempts to silence other's opinions. What?  pic.twitter.com/kcSusZgBKM,1
802056,@Eremitpurpur That feeling is terrible. Last time i forgot my depression medication i ended up puking right after leaving the chemist. I hope your alright,1
802057,"Junk food a factor when it comes to depression, says Dubai doctor -  http://ArabianBusiness.comÂ  http://dlvr.it/QQjRdFÂ ",1
802058,rainy days and depression<Emoji: Two hearts><Emoji: Revolving hearts><Emoji: Growing heart><Emoji: Heart with arrow><Emoji: Sparkling heart>,1
802059,Hay fever increases the risk of depression  https://inews.co.uk/?p=147048Â ,1
802060,"@jnnybllstrs Dnt joke about these things, anak. Death & depression destroy lives, we shldnt wish for or joke about them. Let's hope fake news ito.",1
802061,"And on the other side of spectrum, if you descend into chaos, depression, lose grip on your life, lose your work ethic, no matter how you try, how much effort you think you're putting, things seem to never work out",1
802062,. I'm gonna take my depression nap for three more days. I worked too hard for this. I hate it. Bye....Also plz don't pm me I never reply  pic.twitter.com/0435xCwpc2,1
802063,"Some studies show depression can make you smarter by improving recollection, critical thinking, and raising attention span.",1
802064,for any of you bandwagonning on hate (literally why???) pls read this. Park Bom did NOTHING WRONG and had her career ruined over her just trying to deal with depression and mental health #ë°ë´ì ë°ë´ë²ë ¤ëì¸ì https://twitter.com/blckjckxxi/status/989046759119839232Â â¦,1
802065,"If it's not from within, no amount of love from without will get you taking care of your body.#MentalHealthKE#depression#MentalHealth#Hygiene",1
802066,Depression is a fckin bich,1
802067,THE FOUR STAGES OF VICE:> pose> depression> overthinking> anger,1
802068,"It's a cliche, but I hope you'll start a nuclear war to cure your depression",1
802069,Depression. It hits you suddenly and it kills you silently. <Emoji: Skull>,1
802070,"@raycomfort @AmputeeAtheist Dear troll, I suffered with depression for man years and was medicated many times during that period. A good friend prayed with me and I turned to God to take the depression. God answered. No more depression, no more medication.",1
802071,My anxiety keeps me awake and antsy but my depression makes me unmotivated and not wanna do anything. Please let this end...,1
802072,"Exercise lowers risk of depression risk at all ages, researchers find  http://www.cbc.ca/news/health/exercise-depression-prevention-1.4634002?cmp=FB_Post_NewsÂ â¦",1
802073,"Just one puff of cannabis 'could ease depression, stress and anxiety' - The Sun  https://goo.gl/fb/NFr2riÂ ",1
802074,Anyways got a date with my baby to watch Infinity War tonight! leggo! kick that depression ass!,1
802075,Could 'one puff' of cannabis ease depression?  http://dlvr.it/QQjQSxÂ  pic.twitter.com/4HJlzVzMGW,1
802076,"this summer is pretty much just gonna be consecutive bouts of post concert depression, i can feel it already",1
802077,Depression and anxiety in patients with cancer  https://ift.tt/2HtBB4rÂ ,1
802078,"Depression days are shit normally but when you have no friends,  no money and no where to go... I actually feel lost.",1
802079,"sorry for not being active lately, my depression is getting the best of me <Emoji: Pensive face> love you all very much <Emoji: Beating heart><Emoji: Beating heart><Emoji: Beating heart>  pic.twitter.com/hErK360cyg",1
802080,"how have i gone from having a depressive episode last night, breaking down on the bathroom floor, genuinely wanting not to exist, to today feeling motivated and wanting to leave the house independently to go do a cute spring photoshoot?? depression is weird",1
802081,it's so unfair that we have to worry about bom. a girl who was brave enough to treat her depression and could be such a great example to other people. she was taking a huge step and got pulled back down by ignorant assholes. bom deserves so much better :( #ë°ë´ì ë°ë´ë²ë ¤ëì¸ì,1
802082,"Meek was in jail eatin dumb good, or it could've been depression. Who knows lol",1
802083,why does depression have to hit me when i'm traveling this is like 6 times the anxiety plus depression i hate it,1
802084,"Power rests in Our history to be told in order to discuss America's worst terrorist attacks on its own citizens. Such conversations will begin the healing but most important it will educate Our youths to persevere from mental depression, a generational curse.  pic.twitter.com/440nHcyefr",1
802085,Thor's family drama is the reason I have depression,1
802086,I can't believe how I'm back at it again! Not eating for the whole day. Why am I torturing myself because of depression? <Emoji: Cat face with tears of joy><Emoji: Cat face with tears of joy><Emoji: Cat face with tears of joy>,1
802087,[Zicutake] Depression can be prevented by exercise  https://goo.gl/fb/Mu7k6tÂ ,1
802088,lowpass on pizzicato strings - number one cause of crushing depression,1
802089,I like how they incorporated manic depression here :( Aaaaaah  https://twitter.com/officialQUEST/status/988747084584042497Â â¦,1
802090,@SocialRepose Waiting for my depression to go away <Emoji: Upside-down face>,1
802091,"Bom saw her friend dying literally in front of her causing depression and anxiety for years. She suffered a lot, took LEGAL medicines and became a really successful singer. She is not drug addict, she is an inspiration and a role model. #ë°ë´ì ë°ë´ë²ë ¤ëì¸ì",1
802092,Depression And Obsession,1
802093,"@Onision no. it isn't. stop romanticising depression you fucking onion. aren't you the one who said that people choose to be depressed and mock people with deppresion? oh yeah, you are! stop being fake woke to try to impress your underage fans on the internet and be an actual father.",1
802094,"No tropical depression gonna steal my sun away.Mm, I feel lucky today.<Emoji: Multiple musical notes>",1
802095,"Depression costs South Africa more than R232-billion per year â or 5.7 percent of the country's GDP â due to lost productivity. Psychiatrist Dr Renata Schoeman, who is also a lecturer at USB and an MBA alumnus, says more than 40 percent of all...  http://bit.ly/USBMentalHealthÂ ",1
802096,Anxiety and depression is the fucking worst. JUST FUCK OFF,1
802097,"I dreamt of the stars last night.  Just looking up in awe at the vastness of it all. As I headed up in wonder,  the stars were covered by clouds.  Such small things (clouds) obscuring the universe from view.  Reminds me of hope depression works.1/2",1
802098,sometimes that depression pack really do be hittin,1
802099,@JeemZay No others are as well worst form of depression,1
802100,You're not alone.#Depression #MentalHealthMatters https://twitter.com/WomenOfHistory/status/989050705544704000Â â¦,1
802101,"The greatest depression of our life is buying and keeping all the things which are not at all necessary for us.Think before you buy anything, any single thing.#monksays",1
802102,OF COURSE HE IS SUFFERING FROM DEPRESSION OF LOSING HIS WIFE. HE NEVER SUFFERED ANY ILL FEELING OF INNOCENT CIVILIAN DEATHS WHEN HE ATTACKED KUWAIT & HIS SON ATTACKED IRAQ KILLING INNOCENT CIVILIANS &&' SACRIFICING AMERICAN SOLDIERS FOR SUPPORTING ISRALE!! https://www.cnn.com/videos/health/2018/04/24/george-hw-bush-health-broken-heart-syndrome-gupta-newday.cnnÂ â¦,1
802103,"Advertising has us chasing cars and clothes, working jobs we hate so we can buy shit we don't need. Our great depression is our lives.",1
802104,"It's important to not identify with your illness. You may have #depression, but you are not depression. Seeing a qualified Counsellor is key. http://www.asanahealth.co.uk/index.php/therapies/counselling-and-psychotherapy/20Â â¦#TalkingTherapies https://twitter.com/Onlinevents_saz/status/988893007708499968Â â¦",1
802105,I gotta touch on that bc it's a huge difference between being sad and having depression..,1
802106,@WWERoadDogg Reflecting on the past brings depression. Reflecting on the future brings on anxiety. Let today and the moment be the focus.,1
802107,Reposting @mshapshaycomicbaker: - via @Crowdfire I am because you were. #carriefisher #princessleia #princessleiaforever #starwars #mentalhealth #mentalhealthmatters #sober #sobriety #rehab #recovery #anxiety #depression #bipolar Doing my best to keep your legacy of mental pic.twitter.com/rkpTSwmL62,1
802108,Depression is wild like seriously had a really bad start to my day and then in the middle of my day I cried my eyes out for a good 30 minutes but after that the rest of my night has been pretty solid and I've enjoyed it. Wild stuff,1
802109,i wanna make fun of locals for always talking about post concert depression..... but that shit............. is actually so real,1
802110,"Just one puff of cannabis 'could ease depression, stress and anxiety'  https://www.thesun.co.uk/news/6137739/cannabis-ease-depression-stress-anxiety/Â â¦",1
802111,Thus time depression ya nyela.  https://twitter.com/LaloTheFirst/status/989077346350137344Â â¦,1
802112,I've just posted a new blog: Depression: Exercise decreases the chance of developing depression later in life  https://ift.tt/2JkVE1xÂ ,1
802113,Moldy orange taste is back.... DEPRESSION AHOY!!!!,1
802114,depression fucking sucks thanks,1
802115,RT: #BipolarHotline: National #Suicide Hotline: 1-800-273-8255 (#Logic Live: #MTV VMAs / 2017) #MentalHealth #Depression #BipolarBrave,1
802116,#mHealth App Aims to Help Caregivers Identify Perinatal Depression  https://shar.es/1LMcxcÂ ,1
802117,Wow hi again depression,1
802118,"We're all aware of the great effects of #exercise on our physical health, but a fantastic study by @AmJPsychiatry has shown the positive effects can have on our #mentalhealth Exercise can help reducing depression, so take advantage! #exerciseworks  https://www.maudsleybrc.nihr.ac.uk/posts/2018/april/engaging-in-physical-activity-decreases-people-s-chance-of-developing-depression/Â â¦",1
802119,Cultivate supportive relationships in order to end #depression,1
802120,Why has the drug scandal of Park Bom still in the talks? I mean there are other artists way bigger then her who have used hut why don't they investigate those people? She gave an explanation that she has depression. Why is that not enough?,1
802121,"Depression,anxiety and panic attacks are not the signs of weakness....",1
802122,I must be real important the devil has taken people from me he tried to make me lose my mind he is trying I make me lose my temper he has tried to hitting me with depression he has taken his best shots but through the grace of God I'm still standing God is good Amen,1
802123,Having an off day today. Depression has won. Don't think I'll be leaving the house today,1
802124,"called Leeds student medical practice bc I'm registered with them and the receptionist told me I should ask a doctor here about it like how am I gonna explain my depression and rape in spanish to someone who doesn't have my medical history, I'm gonna b back in Leeds in a bit man",1
802125," https://goo.gl/ZZuQAKÂ It doesn't matter where you live, what your gender is, or how old you areâsliding into a pair of running shoes may be your best first step to warding off depression.<Emoji: Man running><Emoji: Man running><Emoji: Man running>#TXG #Compressopn #Socks #Health #Care #Exrtcise #Prevent #Depression",1
802126,@CorazonGTX @TwitterIndia @TwitterSupport @Twitter @YourTimeForMe i was also a patient of chronic depression and these SM increases this and its a proven fact because if u think all will behave with u like a saint then DR mam this place is not for u and out of curiousity am asking why u tagged twitter .go n show a doc. dont make a mockery,1
802127,@JustinePHAC @agnosticQuest @onfiremission The talk is about resilience - recognition that pain and suffering is normal is part of the healing process.  Depression can make it seem that we are alone and unique in our suffering - recognition that we aren't is essential to health.,1
802128,"The initial recipe of 7up used to contain lithium, a drug used to stabilize mood and cure depression.",1
802129,There's not one day that I don't do this.  Depression is a real ass mood for me  https://twitter.com/krissyniicolee/status/988954737910280194Â â¦,1
802130,Park Bom deserves to be listened to Respected And treated like the human she isDepression anxiety bipolar don't just come and go They don't disappear after you have opened up often when you open up your mind gets louder and louder  that's when you realise nobody cares,1
802131,@SBSNews Oh that's really going to alleviate their problems and lift them from the nadir of depression. They can sing around the campfire and reminisce about the good times.,1
802132,and it has me so upset idek what to do. like there's nothing i CAN do. but ik im gonna have to write those other two exams in 2 hrs and im not in any mindset to bc this wave of depression just knocked me the fuck out loooooool,1
802133,Don't forget to check out our courses for May! To book email training@commlinks.co.uk #mentalhealth #socialcare #suicideprevention #mhfa #safetalk #mentalhealthawarenessweek #mhaw #stress #anxiety #depression  pic.twitter.com/pmme1xfThq,1
802134,"<Emoji: Crying face>Well surprise, surprise, I didn't get the job- I knew I wouldn't /didn't expect to. Low self-esteem /self-belief /confidence feel justified, reenforced & confirmed with official rejection. I know I'm not worthy of the trust & respect a promotion would show. #Anxiety #Depression",1
802135,@CorazonGTX i was also a patient of chronic depression and these SM increases this and its a proven fact because if u think all will behave with u like a saint then DR mam this place is not for u and out of curiousity am asking why u tagged twitter .go n show a doc,1
802136,"Okay, so this was over a year ago. Speaking on something that sent me down hill where Depression and anxiety were at an all time high. I still have very bad trust issues, but where I am now just shows that you can get through the tough spots in life.  https://twitter.com/cj110395/status/822278779238285313Â â¦",1
802137,resourcefulness vision depression MagicianSeven of PentaclesNine of Swords,1
802138,How Leeds nurses and ex-patients are offering a way out of the darkness for mums with postnatal depression â YorkshireÂ Post  http://uklocal.net/how-leeds-nurses-and-ex-patients-are-offering-a-way-out-of-the-darkness-for-mums-with-postnatal-depression-yorkshire-post/Â â¦,1
802139,@SunixRS depression,1
802140,JK Rowling has magical words for Harry Potter fan suffering from depression (12 Photos)  http://thechive.com/2018/03/22/jk-rowling-has-magical-words-for-harry-potter-fan-suffering-from-depression-12-photos/Â â¦,1
802141,"@AllysArmy78doc I can't wait to see this. As a 12 year old I clearly recall the goal watching the game live on our black & white television in the living room. My mither trying to calm me down as I ran, jumping & shreeching. The depression of the 2 previous games evaporated in that instant!",1
802142,I. Cannot. Stand. Depression. I. Just. Want. To. Be. Okay.,1
802143,The #stigma surrounding #mentalhealth is gradually breaking down but for many #parents suffering from depression the question of whether to discuss their mental health issues with their kids is a tricky one. https://buff.ly/2HNcPt0Â  pic.twitter.com/oro2YtklQG,1
802144,I've suffered from depression since I was little (and no I'm not one of those teenagers who says this all the time to seem quirky) It's so hard so extremely hard especially when the people around you don't care I've opened up to friends about so many things but they just forget,1
802145,Crippling depression pretty much owns my personal life so anytime in not at work I wish I was bc that's the only time it sleeps,1
802146,"To show you the power of SUDDEN DEPRESSION, I SAWED THIS BOAT IN HALF!",1
802147,@LivPsy If you hear me sing you will have increased depression and anxiety.,1
802148,@AntoViral Thanks & great you promote ppl with depression to be active. Robust evidence exercise helps people with depression  https://www.sciencedirect.com/science/article/pii/S0022395616300383?_rdoc=1&_fmt=high&_origin=gateway&_docanchor=&md5=b8429449ccfc9c30159a5f9aeaa92ffbÂ â¦ with comparable effects to iCBT https://www.cambridge.org/core/journals/the-british-journal-of-psychiatry/article/physical-exercise-and-internetbased-cognitivebehavioural-therapy-in-the-treatment-of-depression-randomised-controlled-trial/66708A9B8C66ACF80FCA040784E5E9CDÂ â¦,1
802149,LISTEN BACK: @dreddiemurphy has some advice for those suffering from Postnatal Depression -   https://www.newstalk.com/podcasts/The_Hard_Shoulder/Highlights_from_The_Hard_Shoulder/221576/On_The_Couch_Dr_Eddie_Murphy_on_postnatal_depressionÂ â¦,1
802150,"I've never understood why Churchill called depression his Black Dog. I can think of few things more life affirming than a big, daft, mutt chasing me through the world.",1
802151,"@Smuggiess Dani my babe I didn't draw during 2013-2016 cos of depression. Drawing should be fun and enjoyable, not a burden!",1
802152,The Last Jedi in Depression @coub https://coub.com/v/vfyxtÂ ,1
802153,"You have removed the stigma out of me. I want to meet you someday. Hug you tightly, and maybe I would talk to you about me, my anxiety and depression. I love you so much. XoxoBoobli <Emoji: Heavy red heart> from <Emoji: Flag of Bangladesh>@deepikapadukone",1
802154,"It's not just about the scandal! They attack her if she posts on SNS, they attack her if she smiles, they attack her just because she breathes!This is called OPPRESSION!!Oppression should be condamned NOT Bom's right to take care of her depression!!#ë°ë´ì ë°ë´ë²ë ¤ëì¸ì",1
802155,bitch it's ****** depression hours every hour we're fooling ourselves for thinking we'll ever be free  https://twitter.com/hooksandheroics/status/989069353814458375Â â¦,1
802156,"Your MindSmithÂ© has many #therapists that can help you with #depression, #anxiety, #stress and the challenges of everyday life and much more. #therapy #personalised #confidential #experts #understanding #treatment #depressed #stressed #panic  http://ow.ly/tHpw30jr8eJÂ ",1
802157,You know what's super fun??? Sprinkle some latent depression on top of your #insomnia for a delicious night time snack.... pic.twitter.com/WNFPuGcB7n,1
802158,"I never question my depression anymore. Cuz I'll do that for a minute, then a really really Terrible day comes around n I wonder how I could've ever questioned.",1
802159,How to Overcome Depression#WednesdayThoughts #25aprile https://www.youtube.com/watch?v=Z9hkx-v2OIUÂ â¦,1
802160,"That hard beat of your heart, the endless doubts in yourself and you, yearning for somebody's company, I can say now that they are listed on the numerous signs of depression",1
802161,"@AsteriaArgent Its good to hear ^^. Sometimes i kinda worried since seems half of my mutual have stress, depression and anxiety. Please don't hesitate again to shitpost if you feel bad again, i believe there ppl care for you :)",1
802162,"Every year when spring comes, I feel like my depression is growing and growing and I feel like I'm gonna kms",1
802163,#ë°ë´ì ë°ë´ë²ë ¤ëì¸ì sokor has all that intellect but no heart. this is why they fail to grasp depression and keep on saying that bom is a druggie,1
802164,@djtruskiespy @artisteboy You just summed up my lifelong existential dilemma and depression about employment in modern society.,1
802165,Almost feel like myself again <Emoji: Smiling face with heart-shaped eyes>Depression is no joke <Emoji: Crying face>I can't waitâ¦  https://www.instagram.com/p/Bh_O1lKBD4hgMAoLuwN9ZVYxR6_beuZpt0lYLw0/Â â¦,1
802166,Radio personality talks about clinical depression that saw her get into debt  http://ow.ly/QjdZ30jFpwxÂ  pic.twitter.com/tlbevNcK99,1
802167,"craziest thing about depression is that i always think that i've hit rock bottom and that shit couldnt get worse, but today i turned down a costco churro cause i was sad, then cried about not eating the churro, and i realized that this is DEFINITELY rock bottom (until it isnt)",1
802168,you're a little bitch if you beg for attention and fake depression to try to get someone to like you; all while sending pictures of your weiner to any girl you've ever glanced at LMAO,1
802169,I love it when I am proud of the fact that I have brushed my teeth every night for the past three days like depression makes me disgusting,1
802170,Stick with Autism Help Acting On Depression,1
802171,Post europe depression has never been worse. I am fucking shaking in sadness and a depressed mind,1
802172,. #selfhelp #IARTG #ASMSG #mentalhealthLiving with Depression & Anxiety@AmandaGreenUK https://goo.gl/EscrAZÂ  pic.twitter.com/hXk42humMC,1
802173,#ë°ë´ì ë°ë´ë²ë ¤ëì¸ì  What is y'all trying to pull?  She's an innocent young women. Who has depression and sickness?! The world is not going to be ruin by aliens! The world will turn to chaos because of this kind of people!Heartless!Doing Anythin cuz of attention!,1
802174,"Depression and sore throat, halaloya.",1
802175,"Just one puff of cannabis 'could ease depression, stress and anxiety' - The Sun  https://goo.gl/fb/DDjw2MÂ ",1
802176,"Just one puff of cannabis 'could ease depression, stress and anxiety' - The Sun  https://goo.gl/fb/WhxNCLÂ ",1
802177,Supporting a partner with #depression? Here are 18 tips  https://buff.ly/2oKiwivÂ  pic.twitter.com/De3m1XYuq4,1
802178,Is Depression Proving To Be Catastrophic To Your Life? Use Valdoxan Medicationreadmore: https://bit.ly/2HpShdlÂ buyonline: https://bit.ly/2nFJyc0Â  pic.twitter.com/n76oFV5rS0,1
802179,#Valdoxan 25mg is highly recommended medicine for the treatment of #depression. Buy Now @  http://www.bestgenericdrug.com/valdoxan-25mg-noveltin.htmlÂ â¦ pic.twitter.com/v7Lyhtoq4u,1
802180,<Emoji: Pill>Depression? Bronchodilation? Palpitations?Call now to learn about Anosulfideâ¢!Do not use in conjunction with Bibioxyphosphoate (sold as Sterosronâ¢),1
802181,New post (Reverse the Aging Process) has been published on Healthier Life 101 -  https://www.healthierlife101.com/reverse-the-aging-process/Â â¦ #AntiAging #BestAntiAgingProducts #Cancer #Depression #HairProducts #PainRelief #ReverseAging #ReverseDisease #ReverseTheAgingProcess #SkinCare #Socialization #Supplements pic.twitter.com/m1qJmncpaL,1
802182,"Let's get a little inspirational and deep here I 've gone to therapy for this entire year, got diagnosed with severe depression and anxiety, and finally I don't have to go to therapy anymore, but put aside my problems HERE I AM LIVING AND THRIVING. Talk to someone, it helps.",1
802183,@paigeypats_ Mabel has just cured depression worldwide,1
802184,Depression is like trying to get a guitar pick out of a guitar hole in the dark and every time you shake the guitar it bangs harder against your head.,1
802185,It's so crazy to see the weight Meek put on in prison in comparison to Gucci coming out ripped af. Depression is real.,1
802186,"So u spend ur whole life thinking & dealing with things the way u deem right then at 33 realise no,that's not how things r done.That's not how you should be living your life. t's so hard to try and snap out of that mindframe. #depression #anxiety #coping #mentalhealthmatters",1
802187,Do you run a blog or website on mental #health ? Look! #niche #PLR #content on #depression to add to your ws Pls RT http://smarturl.it/depressiononam?IQid=jbhowtoÂ â¦ pic.twitter.com/FkfNJ7XDoH,1
802188,"Proposed causes of depression include psychological, psycho-social, hereditary, evolutionary and biological factors.",1
802189,20 minutes-a-day exercise significantly cuts risk of developing depression  https://buff.ly/2qWCxDxÂ  pic.twitter.com/rpI6zq43UO,1
802190,i dont think my trauma from when i was like 2 is gna get better until i help my mom with her depression because obviously my dad is fucking trash,1
802191,I tell you depression is a real thing not just an ordinary sadness. Sape yg penah rasa je tahu sakit dia cm ne <Emoji: Relieved face>,1
802192,Things I never imagined doing: researching dog anxiety and depression and nightmares at 4am,1
802193,"@highoffjesus I was praying for you this morning and the Lord reminded me of a time in my life I think He wants me to share.  My oldest struggled with bipolar,depression& seizures taking his life in 2013, only 22.",1
802194,Depression isn't the black hole. Depression is the gravity.,1
802195,Depression isn't an aesthetic,1
802196,Tips For Returning To Work After Postnatal Depression  http://dld.bz/gJz6aÂ  #pnd #postnataldepression #mentalhealth #ppd #anxiety #returningtowork #workingmums pic.twitter.com/rSRd8a0hrz,1
802197,2018-04-25,1
802198,"Cuddling literally kills depression, relieves anxiety and strengthens the immune system.",1
802199,"@POTUS @FLOTUS @RamonitaSilva7 @JeffreyGuterman @steve_durnan O saved us FROM a Great Depression. Recovery has steadily improved w NO CHANGE under trumpAlso, trumps getting ousted one way or the otherHe's a CRIMINAL & Mueller will NAIL HIMCOUNT ON IT  pic.twitter.com/5avCFO1r6R",1
802200,just got hit with that late night depression <Emoji: Upside-down face>,1
802201,@JimCarrey We self-medicate to avoid itâPhysicians label it as depression/ anxiety/bi-polar disorder/personality disordersâprescribing pharmaceuticals to numb its effects & distance us from who we are meant to be at our coreâYet it is our rite of passage/ journey/destiny. #awaken pic.twitter.com/1MsvHK5anU,1
802202,@obsidianmansion GIVE ME 4 HOURS ILL DM YOU WHEN I'M DONE W MY DEPRESSION NAP,1
802203,The Black Dog of Depression  https://buff.ly/2IyfwxCÂ  #bigdata #leadership,1
802204,I've been taking naps at like 6 or 7 and sleeping clear through the night lately. Never thought I'd say it but thank god for depression <Emoji: Face with tears of joy>,1
802205,"its amazing how depression can take any rare fleeting positive moment and make it feel fraudulent. you are not a fraud, your depression is not fake, if you come across happiness once in a while. you are allowed to feel happiness. you can let yourself feel jik",1
802206,"@LixMgx : as someone who has also been single/celibate for quite some time, I can't understand sex being that central to their being that they have to turn it into hate. I don't have sex rn, sure, but there are other things in life to make me happy (and I say this with depression !).",1
802207,Yesterday I was just talking about how my mom would sing about my depression at church if I were to ever tell her.  https://twitter.com/allureshae/status/988235826755751936Â â¦,1
802208,"wrap me tight in rice-paper string http://archiveofourown.org/works/11717343Â â¢ NAMJIN, namjoon-centric (7.6k)â¢ LOT of dark stuff but mainly abt recovery and healingâ¢ BIG TW!: child sexual abuse, rape, depression, drug use, suicide attemptâ¢ only recommending this cause it's very well-written  pic.twitter.com/6fqddXe5BY",1
802209,"@MikeTrout  would be willing to support our company's cause. We focus on saving the lives of teenagers by encouraging them to learn to love the characteristics that make them different. We decrease, suicides, homicides, bullying, depression, and more.",1
802210,Writing a paper about depression while my Spotify is playing feelsie music really made me hella triggered,1
802211,Deepika Padukone raises a toast to those who survived depression - ANI News:  http://youtu.be/9q356mvPw8Q?aÂ  via @YouTube,1
802212,Depression is like a war. You either win or you die trying.,1
802213,@BTSfashiondesgn @mindontleaveme I see where you're coming from but I still think NOBODY deserves to go through that. Going through that caused him depression and anxiety that lead to him trying to committee suicide. Which is really heartbreaking. I hope that it doesn't take to go through that to learn a lesson.,1
802214,"'Depression symptoms, having to travel outside the respondents' community to give birth, and being born in an East Asian country were associated with lower levels of satisfaction.'",1
802215,Lot of thinking about  my depression and my recovery process been a very hard two years I'm there but when you're spouse turns her back on you worst feeling ever # depression is an illness i can say I would never turn my back on anyone <Emoji: Heavy red heart>,1
802216,Rn 4 if depression counts as a dark secret but hopefully I won't have to take that to my grave  https://twitter.com/cindtrillella/status/989040262704959488Â â¦,1
802217,my PS4 keeps logging me out of YouTube because my depression hacked brain can't possibly let Yugioh MMDs play for that long,1
802218,i get so excited about sleeping is that a sign of depression,1
802219,I know depression and alcohol addiction doesn't blend,1
802220,Today's a day where my depression  is  just a huge thing over my head,1
802221,depression sets in,1
802222,Passive Suicidal Depression â I Wish I Didn't Wake Up  http://twib.in/l/5jB7bKyy4eMBÂ ,1
802223,"Social media has people thinking that depression, drug abuse, and a low GPA is okay. EL EM AYE OH",1
802224,"Almost 2 years drowned in depression, I finally found myself back. But no, it's not the old me, it's the new me.",1
802225,ugh sorry for being gross on main. depression depression depression,1
802226,Everyone tells u to brush it off but u can't brush off depression,1
802227,Fear of Depression's Pain Makes Depression Worse  http://twib.in/l/B5gp7LAA4MLoÂ ,1
802228,Could 'one puff' of cannabis ease depression? #marijuana #cannabis http://bit.ly/2HNEtbSÂ ,1
802229,#ë°ë´ì ë°ë´ë²ë ¤ëì¸ìWho ever is fake woke on Mental illness and depression who defended Other artist stay silent and  decide not to defend bom after everything we've seen shame on you honestly,1
802230,"I remember falling into depression last year because the person i loved was to busy loving and giving what was supposed to be mine to someone else, this year ive learned to let shit be, no matter what you do a bitch/nigga still not gone appreciate it @ the end of the day.",1
802231,@Zabelani I should try this. In what particular ways if I may ask? Specifically wondering if you have seen improvements wrt anxiety and depression?,1
802232,More great evidence supporting daily exercise to create a more positive outlook: Exercising for 20 minutes-a-day cuts risk of developing depression by one third  https://www.telegraph.co.uk/science/2018/04/24/exercising-20-minutes-a-day-cuts-risk-developing-depression/?WT.mc_id=tmg_share_twÂ â¦ via @TelegraphSci,1
802233,"Retweeted Martin Lewis (@MartinSLewis):I'm very moved tonight about the @mmhpi victory: getting the law changed to give breathing space from creditors for those hospitalised from severe anxiety, depression &...  https://www.facebook.com/MintedTameside/posts/2207538105939980Â â¦",1
802234,my festival depression is so real rn,1
802235,Why do they call it a happy meal if it tastes like a whole lot like depression?,1
802236,"New game! Guess the word. It's a 5-letter Noun.Hint: n â â â âRelated words are: scallop, dent, dimple, depression, tooth, battlement",1
802237,my group message is so beautiful it literally takes away my depression.,1
802238,"When I was 21, I moved back to my parents home with depression and sadness filled me. I had very hard years to go through.",1
802239,@itsposttmalone The depression hotline is outta service <Emoji: Face with tears of joy><Emoji: Smiling face with open mouth and cold sweat><Emoji: Weary face><Emoji: Woman shrugging (medium skin tone)><Emoji: Face with rolling eyes><Emoji: Hugging face>,1
802240,How to Deal with Stress and Anxiety - Infographic from Anxiety and Depression Association of America  https://cmun.it/jsmzbuyxÂ ,1
802241,"Hello depression my old friend, I've come to talk with you again.",1
802242,@JusBOnline but isn't what anyone thinks of me non of my business? If I can't change it might as well accept it otherwise ke depression fela,1
802243,I can remember the last time my depression was this bad.,1
802244,Depression is kickin in. Goodnight nobody.,1
802245,"AAAHHHH SUCH HYPOCRISY. Please, gurl. Bakit mo dinadamay yang depression sa relation niyong dalawa? He treated you nicely, and you chose not to be with him. BECAUSE HE'S NOt YOUR TYPE, RIGHT?",1
802246,@LGBTQueue @MizTeeFranklin NO JUDGING. DEPRESSION AND SUICIDE DEMONS CAST IN JESUS NAME. HEAVENS BEST HEALING AND DELIVERANCE BAPTIST CHURCH.  pic.twitter.com/onQ2C4YcWM,1
